Order Date,Sales,year,month,day,dayofweek,quarter,lag_1,lag_7,rolling_mean_7
2017-07-08,1980.2640000000001,2017.0,7.0,8.0,5.0,3.0,1620.25,4721.977,1747.096000000001
2017-07-09,1671.214,2017.0,7.0,9.0,6.0,3.0,1980.2640000000001,639.83,1894.436571428572
2017-07-10,359.21399999999994,2017.0,7.0,10.0,0.0,3.0,1671.214,169.192,1921.5825714285722
2017-07-11,1728.892,2017.0,7.0,11.0,1.0,3.0,359.21399999999994,6963.4039999999995,1173.7951428571437
2017-07-12,3.816,2017.0,7.0,12.0,2.0,3.0,1728.892,476.35400000000004,1106.289714285715
2017-07-13,504.542,2017.0,7.0,13.0,3.0,3.0,3.816,380.37800000000004,1124.0274285714293
2017-07-14,3598.9339999999997,2017.0,7.0,14.0,4.0,3.0,504.542,1620.25,1406.6965714285723
2017-07-15,2132.229,2017.0,7.0,15.0,5.0,3.0,3598.9339999999997,1980.2640000000001,1428.4058571428577
2017-07-16,316.636,2017.0,7.0,16.0,6.0,3.0,2132.229,1671.214,1234.8947142857148
2017-07-17,2191.873,2017.0,7.0,17.0,0.0,3.0,316.636,359.21399999999994,1496.7031428571438
2017-07-18,2106.794,2017.0,7.0,18.0,1.0,3.0,2191.873,1728.892,1550.6891428571435
2017-07-20,2283.208,2017.0,7.0,20.0,3.0,3.0,2106.794,3.816,1876.316571428572
2017-07-21,3685.944,2017.0,7.0,21.0,4.0,3.0,2283.208,504.542,2330.8025714285723
2017-07-22,556.3140000000001,2017.0,7.0,22.0,5.0,3.0,3685.944,3598.9339999999997,1896.1425714285722
2017-07-23,898.188,2017.0,7.0,23.0,6.0,3.0,556.3140000000001,2132.229,1719.8510000000006
2017-07-24,2399.96,2017.0,7.0,24.0,0.0,3.0,898.188,316.636,2017.4687142857151
2017-07-25,798.742,2017.0,7.0,25.0,1.0,3.0,2399.96,2191.873,1818.450000000001
2017-07-26,2012.3020000000001,2017.0,7.0,26.0,2.0,3.0,798.742,2106.794,1804.9511428571439
2017-07-27,1142.68,2017.0,7.0,27.0,3.0,3.0,2012.3020000000001,2283.208,1642.0185714285724
2017-07-28,1170.5639999999999,2017.0,7.0,28.0,4.0,3.0,1142.68,3685.944,1282.6785714285722
2017-07-29,1391.294,2017.0,7.0,29.0,5.0,3.0,1170.5639999999999,556.3140000000001,1401.9614285714292
2017-07-30,523.376,2017.0,7.0,30.0,6.0,3.0,1391.294,898.188,1348.416857142858
2017-07-31,1558.028,2017.0,7.0,31.0,0.0,3.0,523.376,2399.96,1228.140857142858
2017-08-01,2085.65,2017.0,8.0,1.0,1.0,3.0,1558.028,798.742,1411.984857142858
2017-08-03,531.348,2017.0,8.0,3.0,3.0,3.0,2085.65,2012.3020000000001,1200.4200000000008
2017-08-04,20.07,2017.0,8.0,4.0,4.0,3.0,531.348,1142.68,1040.0471428571434
2017-08-05,503.676,2017.0,8.0,5.0,5.0,3.0,20.07,1170.5639999999999,944.7774285714294
2017-08-06,1424.026,2017.0,8.0,6.0,6.0,3.0,503.676,1391.294,949.4534285714293
2017-08-07,3479.624,2017.0,8.0,7.0,0.0,3.0,1424.026,523.376,1371.7745714285722
2017-08-10,1823.0700000000002,2017.0,8.0,10.0,3.0,3.0,3479.624,1558.028,1409.637714285715
2017-08-11,708.726,2017.0,8.0,11.0,4.0,3.0,1823.0700000000002,2085.65,1212.9342857142863
2017-08-12,3693.084,2017.0,8.0,12.0,5.0,3.0,708.726,531.348,1664.6108571428579
2017-08-13,2643.164,2017.0,8.0,13.0,6.0,3.0,3693.084,20.07,2039.3385714285723
2017-08-14,440.736,2017.0,8.0,14.0,0.0,3.0,2643.164,503.676,2030.3471428571436
2017-08-15,1949.872,2017.0,8.0,15.0,1.0,3.0,440.736,1424.026,2105.468000000001
2017-08-16,80.564,2017.0,8.0,16.0,2.0,3.0,1949.872,3479.624,1619.8880000000008
2017-08-17,9517.287999999999,2017.0,8.0,17.0,3.0,3.0,80.564,1823.0700000000002,2719.062000000001
2017-08-18,7078.4839999999995,2017.0,8.0,18.0,4.0,3.0,9517.287999999999,708.726,3629.0274285714295
2017-08-19,512.446,2017.0,8.0,19.0,5.0,3.0,7078.4839999999995,3693.084,3174.6505714285727
2017-08-20,692.95,2017.0,8.0,20.0,6.0,3.0,512.446,2643.164,2896.0485714285724
2017-08-21,8551.054,2017.0,8.0,21.0,0.0,3.0,692.95,440.736,4054.665428571429
2017-08-22,524.54,2017.0,8.0,22.0,1.0,3.0,8551.054,1949.872,3851.046571428572
2017-08-23,4590.344,2017.0,8.0,23.0,2.0,3.0,524.54,80.564,4495.300857142857
2017-08-24,685.0560000000002,2017.0,8.0,24.0,3.0,3.0,4590.344,9517.287999999999,3233.55342857143
2017-08-25,361.988,2017.0,8.0,25.0,4.0,3.0,685.0560000000002,7078.4839999999995,2274.054000000001
2017-08-26,190.66,2017.0,8.0,26.0,5.0,3.0,361.988,512.446,2228.084571428572
2017-08-27,6190.538,2017.0,8.0,27.0,6.0,3.0,190.66,692.95,3013.4542857142865
2017-08-28,1443.6319999999998,2017.0,8.0,28.0,0.0,3.0,6190.538,8551.054,1998.1082857142865
2017-08-29,235.46800000000002,2017.0,8.0,29.0,1.0,3.0,1443.6319999999998,524.54,1956.8122857142862
2017-08-31,3162.83,2017.0,8.0,31.0,3.0,3.0,235.46800000000002,4590.344,1752.881714285715
2017-09-01,1261.81,2017.0,9.0,1.0,4.0,3.0,3162.83,685.0560000000002,1835.2751428571432
2017-09-02,9354.854,2017.0,9.0,2.0,5.0,3.0,1261.81,361.988,3119.970285714286
2017-09-03,1595.849,2017.0,9.0,3.0,6.0,3.0,9354.854,190.66,3320.711571428572
2017-09-04,5360.202,2017.0,9.0,4.0,0.0,3.0,1595.849,6190.538,3202.0921428571432
2017-09-05,327.044,2017.0,9.0,5.0,1.0,3.0,5360.202,1443.6319999999998,3042.579571428572
2017-09-07,3848.565,2017.0,9.0,7.0,3.0,3.0,327.044,235.46800000000002,3558.7362857142866
2017-09-08,2184.327,2017.0,9.0,8.0,4.0,3.0,3848.565,3162.83,3418.950142857143
2017-09-09,4356.061,2017.0,9.0,9.0,5.0,3.0,2184.327,1261.81,3860.986000000001
2017-09-10,2506.646,2017.0,9.0,10.0,6.0,3.0,4356.061,9354.854,2882.670571428572
2017-09-11,5564.006,2017.0,9.0,11.0,0.0,3.0,2506.646,1595.849,3449.5501428571442
2017-09-12,491.54999999999995,2017.0,9.0,12.0,1.0,3.0,5564.006,5360.202,2754.0284285714297
2017-09-13,15.92,2017.0,9.0,13.0,2.0,3.0,491.54999999999995,327.044,2709.5821428571435
2017-09-14,4367.347,2017.0,9.0,14.0,3.0,3.0,15.92,3848.565,2783.693857142858
2017-09-15,7285.026,2017.0,9.0,15.0,4.0,3.0,4367.347,2184.327,3512.3651428571434
2017-09-16,849.65,2017.0,9.0,16.0,5.0,3.0,7285.026,4356.061,3011.4492857142864
2017-09-17,4979.226,2017.0,9.0,17.0,6.0,3.0,849.65,2506.646,3364.6750000000006
2017-09-18,1511.93,2017.0,9.0,18.0,0.0,3.0,4979.226,5564.006,2785.8070000000007
2017-09-19,1648.188,2017.0,9.0,19.0,1.0,3.0,1511.93,491.54999999999995,2951.0410000000006
2017-09-20,7359.918,2017.0,9.0,20.0,2.0,3.0,1648.188,15.92,4000.183571428572
2017-09-21,338.172,2017.0,9.0,21.0,3.0,3.0,7359.918,4367.347,3424.5871428571436
2017-09-22,7871.213,2017.0,9.0,22.0,4.0,3.0,338.172,7285.026,3508.3281428571436
2017-09-23,2395.786,2017.0,9.0,23.0,5.0,3.0,7871.213,849.65,3729.204714285715
2017-09-24,6450.4619999999995,2017.0,9.0,24.0,6.0,3.0,2395.786,4979.226,3939.381285714286
2017-09-25,1412.213,2017.0,9.0,25.0,0.0,3.0,6450.4619999999995,1511.93,3925.1360000000013
2017-09-26,1486.576,2017.0,9.0,26.0,1.0,3.0,1412.213,1648.188,3902.048571428572
2017-09-28,559.271,2017.0,9.0,28.0,3.0,3.0,1486.576,7359.918,2930.527571428572
2017-09-29,1944.08,2017.0,9.0,29.0,4.0,3.0,559.271,338.172,3159.9430000000007
2017-09-30,540.76,2017.0,9.0,30.0,5.0,3.0,1944.08,7871.213,2112.735428571429
2017-10-01,2978.466,2017.0,10.0,1.0,6.0,4.0,540.76,2395.786,2195.9754285714293
2017-10-02,5418.022,2017.0,10.0,2.0,0.0,4.0,2978.466,6450.4619999999995,2048.484000000001
2017-10-03,2504.48,2017.0,10.0,3.0,1.0,4.0,5418.022,1412.213,2204.5221428571435
2017-10-04,19.98,2017.0,10.0,4.0,2.0,4.0,2504.48,1486.576,1995.0084285714292
2017-10-05,6684.616,2017.0,10.0,5.0,3.0,4.0,19.98,559.271,2870.057714285715
2017-10-06,1499.652,2017.0,10.0,6.0,4.0,4.0,6684.616,1944.08,2806.568
2017-10-07,2749.21,2017.0,10.0,7.0,5.0,4.0,1499.652,540.76,3122.060857142858
2017-10-08,608.356,2017.0,10.0,8.0,6.0,4.0,2749.21,2978.466,2783.4737142857152
2017-10-09,1496.589,2017.0,10.0,9.0,0.0,4.0,608.356,5418.022,2223.2690000000007
2017-10-10,239.358,2017.0,10.0,10.0,1.0,4.0,1496.589,2504.48,1899.6801428571437
2017-10-12,5635.354,2017.0,10.0,12.0,3.0,4.0,239.358,19.98,2701.876428571429
2017-10-13,8405.802,2017.0,10.0,13.0,4.0,4.0,5635.354,6684.616,2947.7601428571434
2017-10-14,134.332,2017.0,10.0,14.0,5.0,4.0,8405.802,1499.652,2752.714428571429
2017-10-15,1017.94,2017.0,10.0,15.0,6.0,4.0,134.332,2749.21,2505.3901428571435
2017-10-16,3473.5969999999998,2017.0,10.0,16.0,0.0,4.0,1017.94,608.356,2914.7102857142863
2017-10-17,126.352,2017.0,10.0,17.0,1.0,4.0,3473.5969999999998,1496.589,2718.9621428571436
2017-10-19,2781.8702000000003,2017.0,10.0,19.0,3.0,4.0,126.352,239.358,3082.178171428572
2017-10-20,1333.858,2017.0,10.0,20.0,4.0,4.0,2781.8702000000003,5635.354,2467.678742857144
2017-10-21,4537.201,2017.0,10.0,21.0,5.0,4.0,1333.858,8405.802,1915.021457142858
2017-10-22,15158.877,2017.0,10.0,22.0,6.0,4.0,4537.201,134.332,4061.3850285714293
2017-10-23,3352.3940000000002,2017.0,10.0,23.0,0.0,4.0,15158.877,1017.94,4394.878457142858
2017-10-24,529.0849999999999,2017.0,10.0,24.0,1.0,4.0,3352.3940000000002,3473.5969999999998,3974.2338857142863
2017-10-26,999.868,2017.0,10.0,26.0,3.0,4.0,529.0849999999999,126.352,4099.021885714287
2017-10-27,1086.32,2017.0,10.0,27.0,4.0,4.0,999.868,2781.8702000000003,3856.8004285714296
2017-10-28,408.726,2017.0,10.0,28.0,5.0,4.0,1086.32,1333.858,3724.638714285715
2017-10-29,46.96,2017.0,10.0,29.0,6.0,4.0,408.726,4537.201,3083.1757142857145
2017-10-30,4025.7299999999996,2017.0,10.0,30.0,0.0,4.0,46.96,15158.877,1492.7261428571437
2017-10-31,523.928,2017.0,10.0,31.0,1.0,4.0,4025.7299999999996,3352.3940000000002,1088.659571428572
2017-11-01,2921.43,2017.0,11.0,1.0,2.0,4.0,523.928,529.0849999999999,1430.4231428571436
2017-11-02,6294.386,2017.0,11.0,2.0,3.0,4.0,2921.43,999.868,2186.7828571428577
2017-11-03,4536.937,2017.0,11.0,3.0,4.0,4.0,6294.386,1086.32,2679.7281428571437
2017-11-04,10668.096,2017.0,11.0,4.0,5.0,4.0,4536.937,408.726,4145.352428571429
2017-11-05,2355.064,2017.0,11.0,5.0,6.0,4.0,10668.096,46.96,4475.081571428572
2017-11-06,4288.75,2017.0,11.0,6.0,0.0,4.0,2355.064,4025.7299999999996,4512.655857142859
2017-11-07,2413.378,2017.0,11.0,7.0,1.0,4.0,4288.75,523.928,4782.5772857142865
2017-11-08,384.1,2017.0,11.0,8.0,2.0,4.0,2413.378,2921.43,4420.101571428572
2017-11-09,4751.492,2017.0,11.0,9.0,3.0,4.0,384.1,6294.386,4199.688142857144
2017-11-10,4007.5480000000002,2017.0,11.0,10.0,4.0,4.0,4751.492,4536.937,4124.061142857144
2017-11-11,1815.2179999999998,2017.0,11.0,11.0,5.0,4.0,4007.5480000000002,10668.096,2859.364285714287
2017-11-12,2911.386,2017.0,11.0,12.0,6.0,4.0,1815.2179999999998,2355.064,2938.838857142858
2017-11-13,6633.4202000000005,2017.0,11.0,13.0,0.0,4.0,2911.386,4288.75,3273.791742857144
2017-11-14,834.6579999999999,2017.0,11.0,14.0,1.0,4.0,6633.4202000000005,2413.378,3048.260314285715
2017-11-15,559.2,2017.0,11.0,15.0,2.0,4.0,834.6579999999999,384.1,3073.274600000001
2017-11-16,4755.234,2017.0,11.0,16.0,3.0,4.0,559.2,4751.492,3073.8091714285724
2017-11-17,13694.8828,2017.0,11.0,17.0,4.0,4.0,4755.234,4007.5480000000002,4457.714142857144
2017-11-18,1469.756,2017.0,11.0,18.0,5.0,4.0,13694.8828,1815.2179999999998,4408.3624285714295
2017-11-19,7397.272,2017.0,11.0,19.0,6.0,4.0,1469.756,2911.386,5049.203285714287
2017-11-20,2988.274,2017.0,11.0,20.0,0.0,4.0,7397.272,6633.4202000000005,4528.468114285715
2017-11-21,2236.1839999999997,2017.0,11.0,21.0,1.0,4.0,2988.274,834.6579999999999,4728.686114285715
2017-11-22,35.712,2017.0,11.0,22.0,2.0,4.0,2236.1839999999997,559.2,4653.9021142857155
2017-11-23,1153.109,2017.0,11.0,23.0,3.0,4.0,35.712,4755.234,4139.312828571429
2017-11-24,4959.641,2017.0,11.0,24.0,4.0,4.0,1153.109,13694.8828,2891.421142857144
2017-11-25,3666.157,2017.0,11.0,25.0,5.0,4.0,4959.641,1469.756,3205.1927142857153
2017-11-26,5048.1720000000005,2017.0,11.0,26.0,6.0,4.0,3666.157,7397.272,2869.607000000001
2017-11-27,1618.254,2017.0,11.0,27.0,0.0,4.0,5048.1720000000005,2988.274,2673.889857142858
2017-11-28,6912.944,2017.0,11.0,28.0,1.0,4.0,1618.254,2236.1839999999997,3341.99842857143
2017-11-29,491.888,2017.0,11.0,29.0,2.0,4.0,6912.944,35.712,3407.1664285714296
2017-11-30,6645.282,2017.0,11.0,30.0,3.0,4.0,491.888,1153.109,4191.762571428573
2017-12-01,5331.178,2017.0,12.0,1.0,4.0,4.0,6645.282,4959.641,4244.839285714287
2017-12-02,9951.182,2017.0,12.0,2.0,5.0,4.0,5331.178,3666.157,5142.700000000002
2017-12-03,1403.842,2017.0,12.0,3.0,6.0,4.0,9951.182,5048.1720000000005,4622.08142857143
2017-12-04,2639.638,2017.0,12.0,4.0,0.0,4.0,1403.842,1618.254,4767.993428571429
2017-12-05,1453.136,2017.0,12.0,5.0,1.0,4.0,2639.638,6912.944,3988.0208571428584
2017-12-06,10.68,2017.0,12.0,6.0,2.0,4.0,1453.136,491.888,3919.2768571428583
2017-12-07,2916.514,2017.0,12.0,7.0,3.0,4.0,10.68,6645.282,3386.5957142857155
2017-12-08,7643.041,2017.0,12.0,8.0,4.0,4.0,2916.514,5331.178,3716.8618571428583
2017-12-09,5470.39,2017.0,12.0,9.0,5.0,4.0,7643.041,9951.182,3076.748714285716
2017-12-10,3873.5589999999997,2017.0,12.0,10.0,6.0,4.0,5470.39,1403.842,3429.5654285714295
2017-12-11,2823.965,2017.0,12.0,11.0,0.0,4.0,3873.5589999999997,2639.638,3455.8978571428584
2017-12-13,580.936,2017.0,12.0,13.0,2.0,4.0,2823.965,1453.136,3331.297857142858
2017-12-14,3897.714,2017.0,12.0,14.0,3.0,4.0,580.936,10.68,3886.58842857143
2017-12-15,306.88800000000003,2017.0,12.0,15.0,4.0,4.0,3897.714,2916.514,3513.784714285715
2017-12-16,858.702,2017.0,12.0,16.0,5.0,4.0,306.88800000000003,7643.041,2544.5934285714293
2017-12-17,2027.758,2017.0,12.0,17.0,6.0,4.0,858.702,5470.39,2052.788857142858
2017-12-18,3645.911,2017.0,12.0,18.0,0.0,4.0,2027.758,3873.5589999999997,2020.2677142857153
2017-12-19,1895.926,2017.0,12.0,19.0,1.0,4.0,3645.911,2823.965,1887.690714285715
2017-12-20,377.736,2017.0,12.0,20.0,2.0,4.0,1895.926,580.936,1858.6621428571439
2017-12-21,2140.94,2017.0,12.0,21.0,3.0,4.0,377.736,3897.714,1607.6944285714296
2017-12-22,7442.021,2017.0,12.0,22.0,4.0,4.0,2140.94,306.88800000000003,2626.999142857144
2017-12-23,1926.776,2017.0,12.0,23.0,5.0,4.0,7442.021,858.702,2779.581142857144
2017-12-24,6233.054,2017.0,12.0,24.0,6.0,4.0,1926.776,2027.758,3380.3377142857157
2017-12-25,2698.927,2017.0,12.0,25.0,0.0,4.0,6233.054,3645.911,3245.054285714287
2017-12-26,814.5939999999999,2017.0,12.0,26.0,1.0,4.0,2698.927,1895.926,3090.5782857142867
2017-12-27,177.636,2017.0,12.0,27.0,2.0,4.0,814.5939999999999,377.736,3061.9925714285723
2017-12-28,1657.3508000000002,2017.0,12.0,28.0,3.0,4.0,177.636,2140.94,2992.908400000001
2017-12-29,2915.534,2017.0,12.0,29.0,4.0,4.0,1657.3508000000002,7442.021,2346.267400000001
2017-12-30,713.7900000000001,2017.0,12.0,30.0,5.0,4.0,2915.534,1926.776,2172.983685714287
2017-12-31,3483.949450999999,,,,,,,,
2018-01-01,1786.2997399999992,,,,,,,,
2018-01-02,1270.38553,,,,,,,,
2018-01-03,765.7785599999999,,,,,,,,
2018-01-04,1510.5133099999991,,,,,,,,
2018-01-05,1437.6178269999998,,,,,,,,
2018-01-06,1082.5536099999997,,,,,,,,
2018-01-07,1554.5180040000007,,,,,,,,
2018-01-08,1605.93279,,,,,,,,
2018-01-09,1326.1199399999998,,,,,,,,
2018-01-10,1210.3699099999994,,,,,,,,
2018-01-11,1252.4421819999995,,,,,,,,
2018-01-12,1550.5529360000007,,,,,,,,
2018-01-13,1088.9989739999996,,,,,,,,
2018-01-14,1205.0176079999997,,,,,,,,
2018-01-15,1487.4402479999999,,,,,,,,
2018-01-16,1407.7272579999992,,,,,,,,
2018-01-17,1415.1614319999994,,,,,,,,
2018-01-18,1336.115168,,,,,,,,
2018-01-19,1425.3095759999994,,,,,,,,
2018-01-20,1179.707532,,,,,,,,
2018-01-21,1298.8577179999995,,,,,,,,
2018-01-22,1310.6363719999988,,,,,,,,
2018-01-23,1259.3782259999991,,,,,,,,
2018-01-24,1337.047845999999,,,,,,,,
2018-01-25,1461.7126239999998,,,,,,,,
2018-01-26,1564.068376,,,,,,,,
2018-01-27,1246.3173560000002,,,,,,,,
2018-01-28,1253.0986820000003,,,,,,,,
2018-01-29,1302.9705139999999,,,,,,,,
